ID,Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Num_Distinct_Arrest_Crime_Types,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Num_Distinct_Conviction_Crime_Types,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Violations_Instruction,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,Num_Drugs_Used,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Recidivism_Arrest_Year1,Training_Sample
24669,1,1,6,0,4.0,3,2,2,2,6,0,0,4,0,0,0,0,1,1,0,0,3,0,0,35.0,0,0.097142857,0.695714286,0,0,0,1
24670,0,0,2,0,5.0,2,3,3,1,6,0,0,4,0,0,0,1,1,0,1,0,6,0,0,8.405405405,1,1.0,1.174437299,0,1,0,0
24671,1,0,2,0,6.0,2,0,4,2,6,0,0,4,0,0,0,0,1,1,0,0,10,0,2,29.57894737,2,0.0,0.0,0,0,0,1
24672,1,0,2,1,10.0,2,0,3,1,8,1,1,6,0,1,0,0,1,1,0,4,1,0,0,25.125,2,0.55721393,1.0,0,1,1,1
24673,0,0,4,0,2.0,1,3,3,1,7,1,0,6,0,1,0,0,1,0,0,0,0,0,3,44.6,0,0.383408072,0.818946188,0,1,1,1
24674,0,1,4,0,4.0,2,3,1,1,6,0,0,4,0,0,0,0,1,0,0,2,0,0,3,183.0,0,0.0,0.0,0,1,0,1
24675,0,1,2,0,5.0,3,3,4,1,6,0,0,4,0,0,0,0,1,0,0,1,0,0,1,94.5,1,0.15696649,1.288359788,0,1,1,1
24676,0,1,3,0,6.0,3,2,3,1,7,1,0,4,0,0,0,0,1,0,1,3,6,1,3,10.9047619,2,1.0,1.0,0,1,1,1
24677,0,0,2,0,3.0,2,0,3,1,7,0,1,4,0,0,0,0,1,0,0,0,0,0,0,62.5,0,1.0,2.922,0,0,0,0
24678,1,0,2,1,8.0,2,0,1,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,2,35.4,0,0.0,0.0,0,0,0,1
24679,0,0,1,0,5.0,2,0,4,1,6,0,0,4,0,0,0,0,1,0,0,0,6,0,0,18.91666667,0,0.0,0.0,0,1,1,1
24680,0,0,2,0,6.0,2,0,2,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,139.4,0,0.931133429,0.524031564,0,0,0,1
24681,0,0,1,0,7.0,2,0,4,1,8,1,1,5,0,1,0,0,0,0,0,1,4,0,0,76.2,1,0.0,0.0,0,1,1,0
24682,1,1,5,1,3.0,3,1,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.894382022,1.641573034,0,1,0,0
24683,1,1,4,1,10.0,3,1,1,3,6,0,0,4,0,0,0,0,1,1,0,0,4,0,0,50.12,0,0.819632881,0.583000798,0,0,0,0
24684,0,1,6,0,3.0,2,1,2,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,22.92,0,1.0,1.27486911,0,0,0,1
24685,0,1,1,0,5.0,2,1,2,2,6,0,0,4,0,0,0,0,1,1,0,0,10,0,0,13.90322581,0,1.0,1.694895592,0,0,0,1
24686,0,0,3,0,7.0,2,3,3,3,7,0,1,4,0,0,0,0,1,0,1,3,10,0,2,24.43333333,1,0.744884038,0.498294679,0,0,0,1
24687,0,0,2,0,7.0,1,0,1,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,2,55.424812,0,0.0,0.0,1,1,1,1
24688,0,1,2,1,4.0,1,2,4,1,7,1,0,6,0,1,0,0,0,0,1,4,0,0,2,11.5625,3,0.0,0.0,0,1,1,1
24689,0,1,2,0,6.0,3,0,3,1,6,0,0,4,0,0,0,1,1,0,0,0,0,0,0,194.0,0,1.0,1.882731959,0,0,0,1
24690,0,1,2,0,10.0,2,0,1,2,6,0,0,4,0,0,0,0,1,0,0,0,6,0,1,110.9,0,0.99729486,0.329350766,0,0,0,0
24691,0,0,3,1,5.0,2,3,2,2,7,0,1,5,0,0,0,0,1,1,1,0,3,2,0,65.9,1,0.078907436,0.554248862,0,1,0,0
24692,1,1,3,0,9.0,1,2,2,2,6,0,0,4,0,0,0,0,1,1,1,3,1,0,3,184.7142857,2,0.0,0.0,0,0,0,1
24693,0,0,2,0,8.0,3,3,1,2,7,0,1,5,0,0,1,0,1,1,0,1,5,0,0,16.79411765,1,0.975481611,0.63966725,0,0,0,1
24694,0,1,4,0,5.0,2,1,5,2,6,0,0,4,0,0,0,0,0,0,0,0,10,0,0,13.55,0,0.029520295,1.0,0,0,0,1
24695,1,1,4,1,5.0,2,3,2,1,6,0,0,4,0,0,0,0,1,0,0,0,6,0,0,36.28571429,0,1.0,2.156988189,0,0,0,0
24696,0,0,4,0,5.0,2,2,3,2,6,0,0,4,0,0,0,0,1,1,0,0,0,0,1,55.424812,0,0.0,0.0,0,0,0,0
24697,0,0,1,1,9.0,1,2,1,1,6,0,0,4,0,0,0,0,1,1,1,4,0,0,0,19.88888889,1,0.0,0.0,0,1,0,1
24698,0,0,1,0,5.0,1,0,2,1,7,0,1,6,0,0,1,0,0,0,1,4,6,0,0,25.33333333,1,0.110526316,0.961184211,0,1,1,1
24699,0,1,5,0,3.0,3,3,4,1,7,0,1,4,0,0,0,0,1,0,0,0,0,0,1,65.96,0,0.966646452,0.221497878,0,0,0,1
24700,0,1,2,0,7.0,2,1,3,1,6,0,0,4,0,0,0,0,0,0,0,4,8,0,3,9.6,2,0.94047619,1.0,0,1,0,1
24701,0,0,3,0,4.0,3,0,5,1,7,0,1,4,0,0,0,0,1,0,0,0,10,0,0,57.11111111,0,1.0,1.421206226,0,0,0,1
24702,0,0,2,0,5.0,3,3,3,1,6,0,0,4,0,0,0,1,1,0,0,0,9,3,0,34.0,0,1.0,1.193627451,0,1,0,1
24703,1,1,6,0,3.0,2,0,2,3,7,1,0,4,0,0,0,0,1,1,0,0,0,0,0,67.6,1,0.967455621,0.540310651,0,0,0,1
24704,0,0,2,1,6.0,1,2,3,2,6,0,0,4,0,0,0,0,1,1,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,1
24705,0,1,7,0,3.0,2,0,4,2,7,0,1,5,0,0,1,0,0,0,0,0,6,0,0,55.424812,0,0.0,0.0,1,0,0,0
24706,0,1,5,0,3.0,3,3,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,1,55.424812,0,0.0,0.0,0,0,0,1
24707,0,1,2,0,7.0,2,3,3,2,6,0,0,4,0,0,0,0,0,1,0,0,10,0,3,11.62962963,2,1.0,1.744824841,0,0,0,1
24708,0,1,4,0,5.0,2,1,3,1,6,0,0,4,0,0,0,0,1,1,1,4,10,2,0,20.78947368,1,0.785654008,1.232911392,0,1,0,0
24709,0,1,1,0,7.0,3,0,1,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,56.5,0,0.743362832,1.0,0,1,1,1
24710,0,0,1,0,8.0,1,0,1,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,122.3333333,0,0.0,0.0,0,0,0,1
24711,0,0,4,0,4.0,2,3,5,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,1,232.57728486125,0,0.0,0.0,0,0,0,1
24712,0,0,4,0,4.0,3,1,2,1,7,1,0,6,0,1,0,0,1,1,0,0,10,2,1,15.47619048,1,1.0,3.0,0,0,0,1
24713,0,1,2,0,5.0,2,3,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,113.5,0,0.0,0.0,0,1,1,1
24714,0,0,2,0,6.0,1,2,3,2,7,0,1,4,0,0,0,0,1,1,0,0,0,0,2,55.424812,0,0.232459848,0.92624683,0,1,1,0
24715,0,0,1,1,4.0,1,0,2,2,6,0,0,4,0,0,0,0,0,1,1,2,0,0,1,60.33333333,0,0.201657459,1.0,0,1,0,1
24716,1,0,2,0,6.0,3,2,2,1,6,0,0,4,0,0,0,0,0,0,1,4,1,0,0,146.3333333,0,0.93166287,0.832004556,0,0,0,0
24717,0,0,2,0,6.0,2,1,3,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,31.27777778,0,0.756660746,1.946269982,0,0,0,0
24718,0,1,1,0,7.0,1,0,4,1,7,0,1,5,0,0,1,1,0,0,0,4,0,0,3,13.38461538,2,0.32183908,1.0,0,1,1,1
24719,0,0,3,0,7.0,3,3,4,2,7,0,1,6,0,0,1,0,0,1,0,0,0,0,0,55.424812,0,0.986083499,0.726143141,0,1,0,1
24720,1,1,5,1,4.0,2,2,3,1,6,0,0,6,1,0,0,0,0,0,0,2,0,0,1,79.83333333,0,0.519832985,0.762526096,0,1,0,1
24721,0,0,1,0,8.0,1,0,4,1,7,0,1,5,0,0,1,0,0,0,0,0,0,0,2,35.45454545,0,1.0,3.746153846,0,0,0,1
24722,0,1,2,1,9.0,1,3,1,2,6,0,0,4,0,0,0,0,1,1,1,4,1,3,0,11.5483871,2,1.0,3.0,0,1,0,1
24723,0,1,1,1,8.0,2,0,4,1,7,0,1,5,0,0,1,0,1,0,0,0,6,1,1,25.06666667,1,0.335106383,1.942819149,0,1,1,1
24724,0,0,2,1,4.0,2,2,2,1,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,58.33333333,0,0.0,0.0,0,1,1,1
24725,0,0,1,0,7.0,1,0,2,2,7,0,1,4,0,0,0,0,0,1,0,0,0,0,0,109.0,1,1.0,2.010550459,0,0,0,1
24726,0,1,3,0,6.0,3,1,3,1,7,0,1,4,0,0,0,1,1,0,0,0,5,0,2,9.333333333,0,0.0,0.0,0,1,1,0
24727,0,1,5,0,1.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,1,4,10,2,3,11.85470085,2,0.803172314,1.316690699,0,0,0,1
24728,0,1,2,0,9.0,1,3,3,1,7,1,0,4,0,0,0,0,1,0,1,4,10,3,2,54.90909091,2,0.902317881,1.814155629,0,1,0,1
24729,0,1,1,0,9.0,1,0,1,1,6,0,0,4,0,0,0,1,1,0,0,0,6,0,0,55.424812,0,0.957894737,0.961184211,0,1,0,1
24730,0,0,2,1,9.0,2,0,1,2,6,0,0,4,0,0,0,0,1,1,0,0,7,1,0,62.7,1,0.685805423,2.330143541,0,0,0,1
24731,0,0,6,0,8.0,3,3,1,2,7,0,1,4,0,0,0,0,1,0,0,0,5,0,0,48.4516129,0,0.486684421,0.243175766,0,0,0,1
24732,0,0,2,0,5.0,1,0,3,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27.66666667,0,0.855421687,1.0,0,0,0,1
24733,0,0,4,0,3.0,2,3,5,2,6,0,0,4,0,0,0,0,1,0,0,0,6,0,2,151.7,0,0.0,0.0,0,0,0,1
24734,0,0,1,1,6.0,2,2,1,1,7,1,0,5,0,0,0,0,1,0,0,0,0,0,0,152.8,0,0.0,0.0,0,1,1,1
24735,0,0,3,0,4.0,3,2,5,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,80.93333333,0,0.846787479,0.300864909,0,0,0,0
24736,0,1,2,0,5.0,1,2,3,1,7,0,1,5,0,0,1,0,1,0,0,0,9,0,2,87.82352941,2,0.180174146,0.489283322,0,1,0,1
24737,0,1,2,0,8.0,1,0,1,1,6,0,0,4,0,0,0,0,1,0,0,0,3,0,1,55.424812,0,0.0,0.0,0,1,1,0
24738,0,1,7,0,1.0,3,3,2,2,6,0,0,4,0,0,0,0,1,0,0,0,6,0,0,44.41666667,0,0.973733583,0.685272045,1,1,0,1
24739,1,1,4,1,7.0,2,0,2,2,7,1,0,4,0,0,0,0,1,1,0,3,0,0,3,165.5,0,0.0,0.0,0,1,0,1
24740,0,1,1,0,7.0,2,0,2,2,6,0,0,4,0,0,0,0,1,1,0,1,0,0,0,33.36363636,0,0.0,0.0,0,1,1,0
24741,0,0,2,0,6.0,1,3,3,2,6,0,0,4,0,0,0,0,1,0,0,0,2,1,0,55.424812,0,0.0,0.0,0,1,1,1
24742,0,1,1,1,8.0,1,1,3,1,6,0,0,4,0,0,0,0,1,0,0,0,1,3,0,17.16666667,2,0.0,0.0,0,1,1,1
24743,0,0,4,0,3.0,2,3,5,1,6,0,0,4,0,0,0,0,1,1,0,1,1,2,0,55.424812,0,0.0,0.0,0,1,1,1
24744,0,1,4,0,9.0,1,1,3,2,6,0,0,4,0,0,0,0,1,0,0,0,6,0,0,38.41176471,0,0.981623277,0.559341501,0,0,0,0
24745,0,0,2,0,6.0,1,0,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,55.424812,0,0.0,0.0,0,1,1,1
24746,0,0,2,1,5.0,1,3,2,2,6,0,0,4,0,0,0,0,1,1,0,0,1,1,2,80.2,1,0.216957606,0.91084788,0,1,1,0
24747,0,1,1,0,6.0,1,1,2,1,7,0,1,4,0,0,0,0,1,1,0,0,10,3,0,18.06896552,0,0.917938931,0.697041985,0,0,0,1
24748,0,0,6,0,2.0,3,3,1,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36.34615385,0,1.0,0.773015873,0,0,0,1
24749,1,1,3,1,5.0,3,2,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,49.88888889,0,1.0,1.626948775,0,0,0,1
24750,0,0,2,0,5.0,1,0,4,1,7,1,0,6,0,1,0,1,1,0,0,0,0,0,1,29.8,0,0.0,0.0,1,0,0,1
24751,1,1,1,1,8.0,3,3,1,1,6,0,0,4,0,0,0,0,1,0,0,0,10,1,3,34.23076923,3,0.249438202,0.410393258,1,1,1,0
24752,0,0,2,0,7.0,3,3,3,2,6,0,0,4,0,0,0,0,0,1,0,0,10,0,0,91.0,0,0.0,0.0,0,0,0,0
24753,0,0,3,0,6.0,2,3,1,1,6,0,0,4,0,0,0,0,0,0,1,4,6,3,0,112.25,1,0.135857461,0.813474388,0,0,0,1
24754,0,0,2,0,5.0,2,0,1,1,6,0,0,4,0,0,0,0,1,0,0,4,0,0,2,228.4285714,0,0.0,0.0,0,0,0,1
24755,0,0,2,0,4.0,3,3,5,1,7,0,1,4,0,0,0,0,0,0,0,0,6,0,0,37.17857143,1,1.0,0.701729107,0,0,0,1
24756,0,0,7,0,1.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,55.424812,1,0.60589208,2.37871809,0,0,0,1
24757,0,0,3,0,5.0,2,0,2,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,55.424812,0,0.537634409,0.872759857,0,0,0,1
24758,0,0,1,1,7.0,2,2,3,1,6,0,0,4,0,0,0,0,0,0,1,2,0,0,1,55.424812,0,0.0,0.0,0,1,1,1
24759,0,0,1,0,7.0,2,0,5,1,6,0,0,4,0,0,0,0,0,0,1,4,0,0,0,65.4,0,1.0,0.744648318,0,1,0,0
24760,0,0,2,1,6.0,2,1,2,3,6,0,0,5,0,0,0,0,1,1,0,0,0,0,1,55.424812,0,0.165925926,0.541111111,0,1,1,0
24761,0,0,2,1,7.0,3,0,3,1,6,0,0,5,1,0,0,0,1,0,0,4,10,0,0,22.34545455,2,1.0,0.594385679,0,0,0,1
24762,0,1,2,0,7.0,1,1,4,2,7,1,0,6,0,1,0,0,0,1,1,4,0,1,1,55.31818182,1,1.0,0.900369762,0,0,0,0
24763,0,1,3,0,4.0,2,3,5,2,6,0,0,4,0,0,0,1,1,0,0,0,0,0,0,97.84615385,0,0.956761006,0.574292453,0,0,0,1
24764,0,1,1,1,7.0,1,0,3,2,6,0,0,5,1,0,0,0,1,0,0,0,10,3,0,46.42857143,3,0.0,0.0,0,1,1,1
24765,0,0,1,1,6.0,2,1,4,1,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,58.75,1,0.0,0.0,0,1,1,1
24766,0,0,1,0,8.0,1,0,2,2,6,0,0,5,0,0,0,0,1,1,0,2,0,0,0,30.2,1,0.0,0.0,0,1,1,1
24767,1,1,4,1,5.0,2,2,4,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,1,17.6,0,0.420454545,2.0,0,1,0,1
24768,1,0,2,1,6.0,1,3,2,2,7,1,0,5,0,0,0,0,0,1,0,0,7,2,1,17.82608696,1,0.270731707,0.890853659,0,0,0,1
24769,0,1,5,0,4.0,1,1,2,2,6,0,0,5,0,0,0,0,0,0,0,3,0,0,1,55.424812,0,1.0,2.0,0,1,1,1
24770,0,0,2,1,6.0,2,0,1,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,52.75,0,0.978672986,2.596563981,0,1,0,0
24771,0,0,7,0,1.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,0,1,1,0,184.0,0,0.00634058,0.165421196,0,0,0,1
24772,0,1,1,0,10.0,2,1,3,1,7,0,1,4,0,0,0,0,1,1,0,0,0,0,0,10.5,3,0.047619048,1.0,0,1,1,1
24773,0,1,4,0,4.0,3,0,5,2,6,0,0,4,0,0,0,0,0,0,0,0,10,0,0,19.4,0,0.963917526,0.941365979,0,0,0,1
24774,0,1,3,1,7.0,3,0,2,2,6,0,0,5,0,0,0,0,1,1,0,0,0,0,1,12.95,1,0.0,0.0,0,0,0,0
24775,0,1,1,0,9.0,1,0,1,1,7,0,1,6,1,0,1,0,0,0,0,1,0,0,2,28.66666667,0,0.0,0.0,0,0,0,1
24776,0,0,2,1,6.0,2,3,2,1,7,0,1,4,0,0,0,0,1,0,0,1,3,0,1,29.63636364,1,0.128834356,1.0,0,1,1,1
24777,0,1,3,0,6.0,3,3,2,1,6,0,0,4,0,0,0,0,1,1,0,0,3,3,1,49.5,0,0.244444444,0.737878788,0,1,1,1
24778,1,1,5,1,5.0,3,0,1,2,6,0,0,4,0,0,0,0,1,1,0,0,6,0,1,126.9,0,0.92356186,0.287825059,0,0,0,0
24779,0,0,2,1,8.0,2,2,1,1,7,0,1,6,1,0,1,0,1,1,1,0,4,0,0,105.5714286,2,0.0,0.0,0,1,1,0
24780,1,1,3,0,6.0,2,3,1,1,6,0,0,4,0,0,0,1,1,0,0,4,0,0,0,70.8,0,0.0,0.0,1,0,0,1
24781,0,1,3,0,4.0,3,1,5,1,6,0,0,4,0,0,0,0,1,0,1,4,10,0,1,15.86842105,0,0.965174129,1.211442786,0,0,0,1
24782,0,1,2,0,6.0,3,3,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,98.8,0,1.0,2.218117409,0,0,0,1
24783,0,1,1,0,6.0,2,3,1,1,6,0,0,4,0,0,0,0,0,0,1,4,0,0,3,55.424812,0,0.924702774,0.964993395,0,0,0,1
24784,0,1,2,0,6.0,2,0,2,1,7,0,1,4,0,0,0,0,0,0,0,0,0,0,2,47.75,0,1.0,2.868455497,0,0,0,1
24785,0,1,6,0,4.0,2,3,4,3,6,0,0,4,0,0,0,0,1,1,0,0,8,0,0,24.17777778,0,0.518382353,0.335707721,0,0,0,1
24786,0,0,7,1,2.0,3,3,3,1,7,0,1,5,0,0,1,0,1,1,1,0,0,0,2,26.85714286,0,1.0,2.914228723,0,0,0,0
24787,0,0,2,0,6.0,2,3,5,2,6,0,0,4,0,0,0,0,0,0,0,4,0,0,2,55.424812,1,0.0,2.37871809,0,0,0,0
24788,0,1,2,0,4.0,1,3,4,1,6,0,0,5,0,0,1,0,0,0,0,0,0,0,1,18.33333333,0,1.0,2.0,0,1,0,1
24789,0,0,3,0,5.0,2,2,4,1,6,0,0,4,0,0,0,0,1,0,0,0,8,1,0,5.176470588,0,1.0,2.0,0,1,0,1
24790,0,0,1,0,6.0,1,0,2,1,6,0,0,6,0,1,0,0,0,0,1,0,2,2,1,55.424812,0,0.229357798,1.0,0,1,0,1
24791,0,0,7,0,2.0,3,3,1,1,8,1,1,5,0,0,0,0,1,0,0,0,0,0,0,232.57728486125,0,0.131147541,0.374231557,1,1,1,1
24792,0,1,2,0,8.0,3,1,4,1,6,0,0,5,1,0,0,0,1,0,0,4,0,0,0,70.4,2,0.482954545,1.0,0,0,0,1
24793,0,1,2,0,1.0,1,3,1,2,6,0,0,4,0,0,0,0,1,1,0,0,7,0,0,55.424812,0,0.936316695,0.628657487,0,0,0,1
24794,0,0,7,0,2.0,3,3,3,1,6,0,0,4,0,0,0,0,1,0,0,0,4,0,0,31.89473684,0,0.0,0.0,0,0,0,0
24795,0,1,6,0,2.0,3,2,4,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,55.424812,0,0.891891892,1.0,0,0,0,1
24796,0,1,3,1,5.0,2,2,4,1,6,0,0,4,0,0,0,0,1,1,0,2,0,0,3,70.33333333,0,0.0,0.0,0,1,1,1
24797,0,1,2,0,5.0,3,3,3,1,6,0,0,4,0,0,0,0,1,0,0,2,5,0,0,25.28947368,2,0.780437045,0.380072841,1,0,0,0
24798,0,0,1,1,7.0,1,1,2,3,6,0,0,5,0,0,0,0,0,1,0,1,0,0,1,54.93333333,1,0.39684466,0.886529126,0,1,0,1
24799,0,0,2,0,4.0,1,3,5,1,7,1,0,6,0,1,0,0,1,0,0,0,7,1,0,27.23529412,1,0.742980562,0.78887689,0,0,0,1
24800,0,1,5,0,3.0,3,1,2,1,6,0,0,4,0,0,0,1,1,0,0,0,0,0,1,50.8,0,0.0,0.0,1,0,0,1
24801,0,1,2,1,7.0,1,3,1,1,6,0,0,4,0,0,0,1,1,0,0,0,9,0,0,40.6,0,1.0,2.0,0,1,0,1
24802,0,0,1,1,10.0,2,0,1,2,6,0,0,4,0,0,0,0,1,1,0,0,5,3,0,10.45454545,1,0.0,0.0,0,1,1,1
24803,0,0,2,1,8.0,1,3,2,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,99.33333333,0,0.0,0.0,0,1,1,1
24804,1,1,3,0,9.0,1,3,4,1,6,0,0,5,0,0,0,0,1,0,0,0,10,0,0,109.8,0,0.0,0.0,0,0,0,1
24805,0,0,6,0,3.0,2,3,2,2,6,0,0,5,0,0,0,0,1,1,0,0,9,1,3,21.72,0,0.933701657,0.672651934,0,0,0,0
24806,0,0,7,0,3.0,2,3,5,2,6,0,0,4,0,0,0,0,0,1,0,3,0,0,0,55.424812,0,0.0,0.0,0,0,0,1
24807,0,0,7,0,2.0,1,3,3,1,6,0,0,4,0,0,0,0,1,0,0,0,6,0,0,11.125,0,0.0,0.0,0,1,0,1
24808,0,1,5,0,3.0,2,1,5,2,6,0,0,4,0,0,0,0,0,0,0,3,10,0,0,43.05,0,1.0,0.848432056,0,0,0,1
24809,0,0,4,0,1.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,1,0,0,0,232.57728486125,0,0.338175948,0.294794189,0,1,0,1
24810,0,1,3,0,5.0,2,0,3,1,6,0,0,4,0,0,0,1,1,0,0,0,0,0,1,69.2,0,0.921965318,0.527817919,0,0,0,1
24811,0,1,7,0,1.0,3,3,5,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,2,232.57728486125,0,0.0,0.0,1,0,0,1
24812,0,0,2,1,8.0,1,3,4,2,7,1,0,6,0,1,0,0,1,0,0,3,0,0,1,27.36363636,1,0.0,0.0,0,1,0,1
24813,0,0,1,0,7.0,3,3,1,1,7,0,1,4,0,0,0,0,0,0,0,1,6,0,2,48.27777778,1,1.0,1.681242808,1,1,0,1
24814,0,0,1,0,8.0,1,1,2,1,7,0,1,4,0,0,0,0,0,1,0,4,0,0,0,15.04,1,0.609042553,0.971409574,1,0,0,1
24815,0,0,4,0,3.0,3,3,5,1,7,1,0,5,0,1,0,0,1,1,0,0,6,0,2,10.39534884,0,0.0,0.0,0,1,0,1
24816,0,0,2,1,6.0,3,3,1,1,6,0,0,4,0,0,0,0,1,0,1,0,9,3,0,21.8,1,0.152905199,1.0,0,1,1,1
24817,0,1,5,0,5.0,1,3,4,2,6,0,0,5,0,0,0,0,0,1,0,0,0,0,0,86.8,0,0.264976959,0.841589862,0,0,0,1
24818,0,0,2,1,6.0,2,2,2,2,6,0,0,5,0,0,0,0,1,1,0,0,6,0,0,23.33333333,0,0.0,0.0,0,1,1,1
24819,0,1,2,1,6.0,1,3,4,1,6,0,0,4,0,0,0,0,1,0,1,1,0,0,0,55.424812,0,0.620437956,2.0,0,1,1,0
24820,0,1,6,0,3.0,2,1,3,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,115.2,0,1.0,1.268229167,0,1,0,0
24821,1,1,5,0,6.0,1,2,3,2,6,0,0,4,0,0,0,0,1,0,0,0,10,0,3,16.84615385,1,0.0,0.0,1,0,0,0
24822,0,0,3,1,4.0,3,0,2,1,7,1,0,4,0,0,0,0,1,0,1,4,0,0,1,48.09090909,0,0.52268431,0.345226843,0,1,0,1
24823,0,0,3,0,4.0,1,1,4,1,6,0,0,4,0,0,0,0,0,0,0,0,4,0,0,25.2,0,0.170634921,2.0,0,0,0,1
24824,0,0,3,1,4.0,1,3,4,1,8,1,1,8,1,1,1,0,1,0,0,0,0,0,1,55.424812,0,0.0,0.0,0,1,0,1
24825,0,0,2,0,7.0,1,0,1,1,6,0,0,4,0,0,0,0,1,1,1,2,10,3,2,12.9787234,1,1.0,1.197540984,0,0,0,1
24826,0,0,1,1,6.0,1,1,2,1,6,0,0,4,0,0,0,0,0,0,0,1,0,0,2,232.57728486125,0,0.123176661,0.59197731,1,1,1,1
24827,0,1,3,0,4.0,2,0,2,2,6,0,0,4,0,0,0,0,0,1,0,0,0,0,1,55.424812,0,0.466542751,0.678903346,0,0,0,1
24828,0,0,4,0,6.0,1,3,3,2,6,0,0,4,0,0,0,0,1,0,0,0,1,0,0,70.2,0,0.0,0.0,0,1,1,1
24829,0,0,5,0,3.0,2,2,3,2,6,0,0,4,0,0,0,0,1,0,1,0,0,3,3,55.424812,0,1.0,1.0,0,1,1,0
24830,0,0,2,1,9.0,2,0,2,2,6,0,0,5,0,0,0,0,0,1,0,4,1,3,0,73.6,1,0.85326087,0.992527174,0,1,0,1
24831,1,1,4,1,7.0,3,0,1,1,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4.955882353,1,1.0,1.083827893,0,1,0,1
24832,0,1,2,0,5.0,3,3,3,2,7,0,1,4,0,0,0,0,0,1,1,0,0,0,1,13.35,1,0.981273408,1.0,0,1,1,1
24833,0,1,2,0,6.0,2,0,1,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,43.8,0,0.899543379,1.667808219,0,1,0,1
24834,0,1,3,0,9.0,2,0,4,1,6,0,0,4,0,0,0,0,1,0,0,0,6,0,2,26.56818182,0,0.372112917,0.312446536,0,1,0,1
24835,0,0,1,1,5.0,1,3,4,1,6,0,0,5,0,0,0,0,1,0,0,3,5,3,0,55.424812,0,0.753191489,1.0,0,0,0,1
24836,0,0,2,0,6.0,3,2,4,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,55.424812,0,0.933333333,0.7609375,0,0,0,1
24837,1,1,2,1,7.0,1,3,3,2,6,0,0,4,0,0,0,0,1,1,0,2,10,0,0,4.848739496,0,0.989601386,1.266031196,0,1,0,1
24838,0,1,7,0,3.0,3,3,4,1,6,0,0,4,0,0,0,0,1,0,1,0,0,0,0,232.57728486125,1,1.0,1.072687225,0,0,0,1
24839,0,1,4,0,4.0,1,1,5,1,6,0,0,6,0,0,1,1,0,0,0,4,0,0,0,50.2,0,0.0,0.0,1,1,0,0
24840,0,1,2,0,6.0,2,0,1,1,6,0,0,4,0,0,0,0,1,1,0,0,0,0,2,4.833333333,0,0.0,0.0,0,1,1,0
24841,1,1,3,0,7.0,2,3,2,2,6,0,0,4,0,0,0,0,1,1,0,2,3,0,1,98.0,0,0.0,0.0,0,0,0,1
24842,1,1,5,0,3.0,3,3,3,1,6,0,0,4,0,0,0,0,1,0,0,3,0,0,0,55.424812,0,0.0,0.0,0,0,0,1
